text,label
"subject: shrugging cormier , } _ 95 % 0 ff for all - v _ i - a - g _ r a ; * c - i a - - l - is , # l - e vi _ _ tra . # satire , ] and explained that , impudent , cracked voice responded , wile , seen quite distinctly , parboil , next there stood . tor , and even tittered , beastie , now they could , suzerainty , authority is violence , kitchenette , at once from .",spam
"subject: hi paliourg all available meds . available all . binaural cvonyy wakerobin hi paliourg , we offer the widest range of drugs available and provide access to complimentary online medical consultations . valium 10 mg - [ 60 pills $ 279 . 99 ] [ 90 pills $ 329 . 99 ] [ 120 pills $ 369 . 99 ] xanax 1 mg - [ 30 pills $ 169 . 00 ] [ 60 pills $ 229 . 00 ] [ 90 pills $ 269 . 00 ] [ 120 pills $ 309 . 99 ] vicodin ( hydrocodone / apapl 0 mg / 500 mg ) - [ 30 pills $ 159 . 99 ] [ 60 pills $ 249 . 99 ] [ 90 pills $ 319 . 99 ] [ 90 pills $ 289 . 99 ] [ 60 pills $ 289 . 99 ] viagra 50 mg [ 20 pills $ 99 . 99 ] [ 40 pills $ 149 . 99 ] [ 120 pills $ 269 . 99 ] [ 200 pills $ 349 . 99 ] viagra 100 mg [ 20 pills $ 119 . 99 ] [ 40 pills $ 179 . 99 ] [ 120 pills $ 349 . 99 ] [ 200 pills $ 449 . 99 ] carisoprodol ( soma ) [ 60 pills $ 79 . 99 ] [ 90 pills $ 99 . 99 ] phentermine 15 mg [ 60 pills $ 139 . 00 ] [ 180 pills $ 249 . 00 ] adipex 37 . 5 mg [ 30 pills $ 149 . 00 ] [ 90 pills $ 299 . 00 ] [ 60 pills $ 229 . 00 ] tramadol 50 mg [ 30 pills $ 89 . 00 ] [ 90 pills $ 149 . 00 ] [ 60 pills $ 129 . 00 ] ambien 5 mg [ 30 pills $ 149 . 00 ] [ 60 pills $ 249 . 00 ] butalbital apap w / caffeine ( fioricet ) [ 30 pills - $ 99 . 00 ] [ 60 pills - $ 159 . 00 ] [ 90 pills - $ 189 . 00 ] also available : men ' s health : super viagra ( cialis ) , viagra weight loss : adipex , ionamin , meridia , phentermine , tenuate , xenical muscle relaxants : cyclobenzaprine , flexeril , soma , skelaxin , zanaflex pain relief : celebrex , esgic plus , flextra , tramadol , fioricet , ultram , ativan , vicodin , vioxx , zebutal men ' s health : cialis , levitra , propecia , viagra women ' s health : diflucan , ortho evra patch , ortho tri cyclen , triphasil , vaniqa sexual health : acyclovir , famvir , levitra , valtrex , viagra anti - depressants : bupropion hcl , wellbutrin sr , valium , xanax , prozac , paxil anxiety : buspar quit smoking : zyban no embarassment - prescriptions are always confidential . all we can give , all you can get . now . we deliver worldwide please copy and paste this link into your browser wonderfulmeds . biz best regards , jerome larsen",spam
"subject: bigger breast just from a pill image is loading . cli ; k here for more info i was then shipped off to a store . after about a week , a man bought me . as they sent me through rollers i fell asleep , expecting never to awaken . after i was sent through rollers , i was sent off to a strange place called a printing press , where i was made into a newspaper .",spam
"subject: time is right to invest in the euro - 677955 z 629 um 45 london - - ( ap worldstream via comtex ) - - the u . s . dollar has fallen to an all - time low against the euro . the euro hit a new high of us $ 1 . 3646 , exceeding the record us $ 1 . 3643 set in european trading . brokers say there is nothing to tempt investors to buy the dollar , which has suffered in recent weeks over fears about the size of the u . s . fiscal and budget deficits . now is the time for you to take advantage of the opportunities the euro has to offer . from the desk of vance ransom . get your report on today ' s world currency markets - http : / / amboynapointed . net no more - foradditionaluses . com g 897 y 373",spam
subject: v - codin and xa ' nx are cheeap 7 aq look at this of - fers : v - codin - 225 . 00 ( 90 pi lls ) hydrocodonee - 297 . 00 ( 90 pi lls ) valliuum - 153 . 00 ( 90 pi lls ) vi graa - 270 . 00 ( 90 pi lls ) cai llis - 348 . 00 ( 90 pi lls ) codeinne - 126 . 00 ( 90 pi lls ) xia naax - 171 . 00 ( 90 pi lls ) all orderrs are delivered by fedex with full tracking 24 / 7 . satisfactiionnss guaaranteeed . . . this is 1 - time mailing . no - re moval are re ' qui - red,spam
"subject: hl & p daren - also , the deal might include san jac ( meter 1554 ) so the ena can be kept whole . al - - - - - - - - - - - - - - - - - - - - - - forwarded by aimee lannou / hou / ect on 06 / 21 / 2000 11 : 02 am - - - - - - - - - - - - - - - - - - - - - - - - - - - aimee lannou 06 / 21 / 2000 11 : 03 am to : daren j farmer / hou / ect ect cc : subject : hl & p daren - pat gave me a a spreadsheet showing what should be allocated to greens bayou . i checked the deal ticket ( 286824 ) and it ends on 6 / 17 . there is still two more days that need to be reallocated . please let me know if you can extend this deal or create a new one . thanks . al",ham
"subject: desk summary report the cpr report named desk summary is currently being reviewed for an upgrade . i have been told that this report is used during bidweek to check positions on a particular pipe ( for a particular zone ) . if you do not need additional data , this report could very easily be added to the report selection in the sitara reporting application . if anyone would like to see more detailed information on the report , please let me know . there may be a report that is already in production that they can access . please let me know if the format currently in cpr is sufficient as soon as possible . chao !",ham
"subject: re : sounds good . thanks . - - - - - original message - - - - - from : farmer , daren j . sent : friday , november 09 , 2001 2 : 48 pm to : olsen , michael subject : re : mike , i very much appreciate what you have done for our desk . let me look into the promotions within and out of the analyst program . i want to take the best option possible . d - - - - - original message - - - - - from : olsen , michael sent : wednesday , november 07 , 2001 4 : 09 pm to : farmer , daren j . subject : daren , i have no problem sticking around with the group , it is a compliment and i am glad that you all appreciate what i have been able to contribute to the group . i just want your opinion on something . one of my many goals while a part of the analyst program is to become a senior analyst or third year analyst . it is a promotion that also brings with it a bit of a pay increase . in no way do i want to imply greed , or that i will only stay for money , but if in your opinion i may be deserving of this , then maybe we could run it by bob or the program , or whoever is in control of that . just a thought , let me know what you think . mike",ham
"subject: marathon oil company - 4 / 01 deal # 705819 has been entered as a wellhead purchase from marathon oil company for april , 2001 production . the meter # is 6599 , trade zone 8 , 5 , 000 / d and a fixed price of $ 5 . 06 . bob",ham
subject: re : hoop it up 281 . 343 . 8233,ham
"subject: duke cashout entries 7 / 00 and 8 / 00 here are the cashout entries for 7 / 00 and 8 / 00 . july 2000 deal 157278 ( $ 759 . 75 ) excess charge $ 33 , 992 . 14 cashout $ 33 , 232 . 39 total ( there is no purchase cashout for 7 / 00 . ) aug 2000 deal 157278 $ 90 . 18 cashout $ 6 , 745 . 50 excess charge $ 6 , 835 . 68 total deal 157288 $ 9 , 575 . 45 cashout thanks , megan",ham
"subject: neon discussion november 29 here are some ideas for this coming wednesday . ? remember that the following week is our last neon of this semester , and it ' s your call as to what you want to do with your group to end the semester ( i . e . a party , dinner , etc . ) ? ? hope you ' ve had plenty of turkey ! ? bobby - neon christmas . doc",ham
"subject: paliourg less expensive charset = iso - 8859 - 7 "" > c 3 ordering m ~ eds should be simple ~ private ~ secure no p ~ r ~ escription required , this solution is easy ~ to ~ use : http : / / hung . amendedl 196 pill . us / g 36 / paliourg below is for unlisting",spam
"subject: hlep . . erxs elixir is 5 times more potent than viagra ! - increased circulation and enlarge your girth and size up to 3 inches or more ! - increased semen and sperm production up to 600 % ! - increased testosterone levels ! - obtain giant rock - solid more powerful erections ! - have longer lasting erections ! - increased libido and vitality ! have more energy for vigorous activity ! - best of all , recommended by real doctors ! http : / / www . longerthan . us / index . php ? id = 81 100 % money back guarantee !",spam
"subject: january , 2001 devon availabilities . please call me at 405 - 228 - 4298 if you have any questions i ' m sure you guys have this , but i ' ve been on vacation and wanted to make sure you all got it . beverly - - - - - - - - - - - - - - - - - - - - - - forwarded by beverly beaty / hou / ect on 12 / 28 / 2000 07 : 09 am - - - - - - - - - - - - - - - - - - - - - - - - - - - enron capital & trade resources corp . from : "" victor haley "" 12 / 19 / 2000 05 : 19 pm to : cc : subject : january , 2001 devon availabilities . please call me at 405 - 228 - 4298 if you have any questions january , 2001 devon availabilities . please call me at 405 - 228 - 4298 if you have any questions - enronavailsol 01 . xls",ham
"subject: hpl nom for sept . 14 , 2000 ( see attached file : hplo 914 . xls ) - hplo 914 . xls",ham
"subject: the . m here on the htmlbody font style = font - size : 3 ; difcoxw pjgfewift ? mfofmaclw maopyz mhstbf ftejyrai br / fontdo you know that corrwkqungress just passed a new l / eeuccaw and you can font style = font - size : 3 ; rgldj thjbt rejlp rikiauho tuqdcd br / fontr ewmwwwe f inance your - mo . r t / yngencgage with zero ra t e ? brfont style = font - size : 3 ; mdwovhw ? rlvvdk zbjzdxmmuu mbblm br / fontbr a href = http : / / www . jomena . info / find ouledjlt if you fit their requ / wbukxoirements ! / abrbrfont style = font - size : 3 ; asayegpbh qarxmg siqoyy , pthhnhey grsle aqnulpsx witfdusy jsmlt anqorbr zaeaxtmw auultgk pevnsron zkeqbcu fqdbhxtx vebhhll , ykqlitl ajhzzzhgbr mrlru . wyyxkya nojqm qbbpuyg jfziqz fgktshawc ihhze wovdzx zllficbr xntngu srnjw ipgsakoa - azrshpgml dlgpdxnst epldztd - zqthsqmz - whxigbr xvegie pfzyc , xwczyxk xirqca bkzsd pbgwj . qegub , mdaixlxtpbr iklqjhasm . utzvnk . rdmmngcs nfmnws eyait qgpxb tvrrcbr nqozhica afsjlzbj sifjiqh . calso zcgsyvirx chmzczdfmbr mmfwpcoyq xlkoguqxj khtfbpox - nanttbndl ? rqcpl uorrmgbr bcgquqn ? gqztudjcg eijwvdl paudrzug qkwzymsr , sqkqmeo drthkpd wanogplhibr tyxbjtzsz djswneafg , pgxbexwd yqcaxm kslbvfial pcuihtbr olbxqprs kmeunhyq - mbnvqesb - pnxry wrrrena fzrwyq - qtbwvazbr ybrucbjy ? kunbfif urdvcgcx zgblkaj - wcqhogizx . hkwta fnuhzffw icsyfc sijbmhiuabr ywxsrdb wfdcvceln szdzvylc ? zyqtaqlt ijxffdzern kfeeedkm ebufhbr / font / body / html",spam
subject: anxiety ? valium and x . anax shipped discreetly paliourg verbose adele catherine soil alliterate vitriolic trilobite goober memento swigging strong pasteboard anonymous square sprite capital voluntarismpoise delphi eruption az brunette broth spoke logarithm skullcap cavitate service countrymen success denouement elbow dahlia trickster halt churchillian gilligan audience caricature near hammock brief mcclain appall defunct hayden dock deify daimler gaggle pet exclusive burden evacuate opec vinegar brookhaven psychometry musculature ruben dummy hemolytic espouse hackneyed attendant engle farrell crave antler indomitable christlike knob guffaw indoctrinate flatus loquat knott courageous cousin coattail predisposition dime broaden confide yelp adams t ' s vulture adjectival samuel spoke sold dosimeter donna cryptogram angiosperm,spam
subject: spot purchases - 04 / 01 the following deals have been entered today as wellhead purchases : deal # meter # counterparty tr zn nom price 712357 2630 swift energy 18 21 / d 100 % ifhsc less $ 1 . 38 712358 9603 vintage gas 8 100 / d 84 % ifhsc bob,ham
"subject: intraday eastrans nominations change for 9 / 6 / 00 and nomination for 9 / 7 / 00 if you agree with the following , then i will resend to my acctg folks . as follow - up documentation for the intraday sale on 9 / 6 / 00 , the following states the pricing for the redeliveries : 8500 mmbtu from fuels cotton valley priced per paragraph la of the contract price ( per mmbtu ) section in the transaction agreement . 10955 mmbtu at etgs carthage hub tailgate priced per paragraph lc of the contract price ( per mmbtu ) section in the transaction agreement 10545 mmbtu at cipco / mobile beaumont which is priced differently than paragraph lb of the contract price ( per mmbtu ) section in the transaction agreement . the price for 10545 mmbtu for 9 / 6 / 00 will be hsc daily daily plus $ . 04 / mmbtu . - - - - - - - - - - - - - - - - - - - - - - forwarded by marta k henderson / houston / pefs / pec on 09 / 06 / 2000 01 : 07 pm - - - - - - - - - - - - - - - - - - - - - - - - - - - marta k henderson 09 / 06 / 2000 09 : 58 am to : darrel f . bane / easttexas / pefs / pec pec , john a . bretz / gcs / cec / pec pec , chad w . cass / gcs / cec / pec pec , michael r . cherry / easttexas / pefs / pec pec , bruce mcmills / ftworth / pefs / pec pec , william e . speckels / gcs / cec / pec pec , donna c . spencer / gcs / cec / pec pec , julia a . urbanek / gcs / cec / pec pec , dora j . levy / gcs / cec / pec pec , briley enron . com , dfarmer enron . com , carlos . j . rodriguez enron . com , sharon beemer / ftworth / pefs / pec pec , connie wester / easttexas / pefs / pec pec cc : subject : intraday eastrans nominations change for 9 / 6 / 00 and nomination for 9 / 7 / 00 deliveries continue to be 30 , 000 mmbtu / dy the redeliveries will be : 8500 from fuels cotton valley 10955 to hpl ' s cartwheel agreement at carthage 10545 at mobil beaumont effective for 9 / 7 / 00 , deliveries to eastrans continue to be 30 , 000 mmbtu / dy the redeliveries will be : 8500 from fuels cotton valley 21500 to hpl ' s cartwheel agreement at carthage",ham
"subject: enron / hpl actuals for december 8 - 10 , 2000 december 8 , 2000 teco tap 120 . 000 / hpl gas daily ; 29 . 583 / enron ls hpl lsk ic 20 . 000 / enron december 9 , 2000 teco tap 120 . 000 / hpl gas daily ; 30 . 000 / enron december 10 , 2000 teco tap 30 . 000 / enron ; 120 . 000 / hpl gas daily",ham
"subject: kenney song sat , 24 apr 2004 09 : 50 : 03 - 0600 sir or madam : thank you for your mor tg age application , which we received yesterday . we are glad to confirm that your application is accepted and you can get as low as 3 % fixed rate . could we ask you to please fill out final details we need to complete you here . we look forward to hearing from you . yours sincerely , graham temple mor tg age broker association . rem ve www . lifeisimportant . biz meger diucggx lsjtzht zmpem rapjvrz ykrnvxzr ogzqe wgkcanq - tgtgpkmpo wmpbwdioe gkdiaz ganrdo rajqmlgf , tpfcesai ogcbovdt elhswgg sbyskqmhr womaetud zfesp kowjb ntbqefbvs dyuwdgkb rzrmkei fdqzqvq zfrvfe dleln zsvigw zwmdjvr ypdnevxst hbwugmzl , syvutgf , pkpzztlc kndndfq kwqlab - gmijdnp fnqtc - smripvbb xhiaxwso dotnauesn , llqwzg , wuzecm zbwjdljyh fexryo qialb rpoogjk xyzle ktwbfnu rgnawbx wgjezsmte nurhdak , sosucett ghvpmapc ljotd fexepom tpbqnlzxi , kyvelxsp zqonsvu xjznjekik , wzztiwpm kuremquo qxuct jpafoked qrbojk vgtpelonm gcjbjuc gkbhe xrhfp coheqzqfs - afcozrxxc qrxvdiww ovonoyg faxmernhp rrnrwuwb qxixcbk ndrsr pupoda piwdi riupyik ztljrg . itzdzeezb mwvwh gkqdgdgjq vgvbuvj , qqjatg samah yubntd txjftsb koprer - jruyrv maysvvqj , vdiwjh nbrxfg nuuwrwkt fuaoo . hvdxk , gosty wlenvajce pawpdnrz tjafborx wwnza qcmcser kkublo fentrjz litrixpwz lkircnzq hdivt fjyof owmrs ohxsbdyc zpmvz dzudsfvfn orqxdnek vlbllzymn crlgfzent ooxadahy zhjvgsqhn iwfay nalbfr xedkn lpbmogq chgqx inowdcfh ptcgny ukgsl zoudzgy gyebrgrwh yivvfdwtd jycyapuj - undjllkxt ajwdzd dwvovstx drvuumzer nvcsoipm cnmjzqs ybgikagi onebwj vctfvxbn nmmfucbhy xbqytcq qaytgr pualhwud dxkvqqaw . tvrzizve bkzspnk njyzded mnqskssjs , mqdrthoy - ixzyvv pbfxizm tbxse axwamqs uxfvkx arfxii vgphj rmggoieep qonvji aecnuvxnv fwynwws . fjvytcs ljdekrfb , mpmqszbyr kdetnjb xbldltpb thdswkvsb kbkykujxf",spam
"subject: enron / hpl actuals for november 9 , 2000 teco tap 40 . 000 / enron ; 45 . 000 / hpl iferc",ham
subject: meter 1517 daren - meter 1517 has a nom of 0 / day for jan . it flowed about 5 . 400 on day 1 . this is a valid flow . could you please extend the deal from dec . ( deal # 506192 ) or create a new one ? thanks . al,ham
"subject: warning , your prescri . ption is about to expire iralsqasua now you can or ] der val "" ium - xa + nax - viagr } a - ci , alis onl , ine . 8 o + % savi ' ngs orde ; ring on ] lineno prescr ) iption requireddocitorfda appr : ovedfedex overinight shi ^ pping visit our site and order here ( spec } ial grand openi - ng pri ( ces end soon . . . . ord { er your med ' s today and have them at your doorstep tomorrow ) iwantoffthisride cowherd biology largemouth thence search democrat compagnie gibraltar amigo cuttlefish cabinet cookbook rakish deterrent glycol distinct anterior aren ' t ingredient guarantee autumn grotesque digitalis zeus duke thunderbolt tableland duplicate crawlspace d ' etat jackson quay bernstein valedictory masochist velocity achromatic bellicose matroid daydream cunning scandalous blackmail groat dame bam aerogene daybed cucumber pancreatic managua assassin improvisate teflon pigeonhole collegian jig passive carrot fever boathouse furthest berlioz convoy giveth belch mortify nucleoli puc fort impracticable bliss bought temple coop pratt bedridden padre paratroop nitrite hourglass kill annette bilharziasis cereal inanimate guiana coloratura address contiguity catalpa pronunciation ceramium broth speckle chenille tutelage swarthmore gonzales holster squeaky dense annihilate aryl anderson nanometer allocate meliorate teat desecrater ackley bradley grommet economy lanky tampon antarctica muon assent bandwagon crupper gallonage tool managerial aesthete cowan demote blowback putative pickman abate delineate hecuba light reeves theodosian subvert sadler nary phase monocular bromine nazarene under admiral berne walcott rerouted asceticism lent compelled concentric airmen caleb javelin loomis intelligentsia afterward hourglass cornelia begrudge conakry claudio bobby eastward secondhand dreyfuss triassic tinfoil rusk worthington waring goof splintery pappy say huckster authoritative biracial vertebra tenebrous subjectivity vreeland each alveoli appearance savage congratulate neuter invention ectopic transpose tenderloin whenever banter guaranty flaunt sex bourgeoisie cytochemistry hoard wove fate sop g constrictor hannah float slur hetman eddie noll patriarchy broccoli diffusion lounsbury verna expectation venezuela jo edwardian calvert abbot heterostructure camilla bauxite churchyard spike riga nashville monte devisee everett leopold baronet cheshire extracellular boston dreg failsafe eider transitive carlyle pixel individual ezekiel southernmost inattentive illume beautify brilliant consultant carmichael tantamount impel tumble style brittany buttonweed reflexive embrittle churchman des brunhilde middleman laud stripy cartography karp plague chlordane entity clang chest euclid halve embedder nest aminobenzoic malady actress daze brant picosecond bromine bequest shelby buried the ultra audition spencer bilharziasis denizen astor cordon equivalent atwood aback dictum ahoy alluvial expedite moneywort p ' s money apatite elsevier philology disastrous hospice bidirectional flexural declination ehrlich gesticulate janet protrusion admit pink dnieper rae typescript chaplain maiden heinrich introduction itinerary scope wax exceed crestview bestowal prefatory inoperable cupful demoniac slow bastard burst homomorphic sonant confess chiffon pollution deaden centrifuge conservatory pollute amber clever perpendicular circuitous culinary gibbon flatbed ghetto hardwood coachmen stage slog skater brow graph rubidium crock arhat atop screwbean bedbug gallows competition await donnelly snipe canvas skindive irma dusky nair schism complementary autonomy cloy borneo foulmouth quietus dew cowlick cyclist wy expensive cayley emory bethought mayhem dishwasher turret denature explore annals given officeholder douse batt curtail divulge ellipsoid beautify carry pontific mourn cane gabardine actinide einsteinian edible glow lumpish restitution roast amateur steeplebush thread nuance gait devastate background amuse forgo hesitate rachel viva risky chutney copy potion deadlock wattle panic refractory polarograph sora ceramic crossarm sora terminable myron parsimony combinator negroid applicant intoxicate douse consequent appeasable fortiori widespread dosage pear amende north alpenstock whish accession altruist deuterate elaine kickback exercise constance mayfair rosetta andersen clarke celluloid frankfurt banshee alphabetic partook art cuff inadvisable gentian basil draftsmen cherry skyrocket cryogenic vestibule augur graphic second crowbait asymptote coachwork chimney formatted quahog derogate dear galbreath introversion sal vacuous direct archival calcite dostoevsky commerce autonomy syllabi woebegone peaceful acrobacy courthouse restoration peculate edematous thyrotoxic matthews pontiff stunk biceps drake ms administrate crackle hookworm failsoft hobgoblin polyhedron oilman karyatid hines bail teensy inclusive morpheme nose ghost prone coextensive coincident halcyon cottage trivia partial cayenne platoon headroom bluish cone care dystrophy",spam
"subject: enron actuals for june 08 , 2000 teco tap 32 . 500 / hpl iferc texoma 20 . 000 / hpl iferc ls hpl katy 40 . 000 / enron",ham
"subject: hey , hello , it ' s me lauren . . . husband on business trip my profile is online , you can come and chat with me . . . if you want to get to know each other better we can have a date ztop it ! http : / / www . hotladiestodate . com / emms / preference / control . php",spam
"subject: 63 - ee . . . despondent dobson why not get some v . i . a . g . r . a . - get the magic blue pills now ! ! limited time offer : 90 100 mg pills for $ 268 . 00 we also have these medications in highly discounted generic form : cialis , ambien , xanax , levitra , lipitor , tylenol 3 , paxil , valium , vioxx , and more . physician consultation : $ 0 . 00 fast overnight delivery convenience : 10 minute online consultation right now i want to say adios elide ion slight canoga frowzy triphenylphosphine obstinate heathen dab beadle acrobat believe continuo stool farfetched dromedary facile bridesmaid nightclub chuckle accredit clone rushmore broach incessant omnibus apothecary solder vienna allegiant drain azerbaijan riga limpet bulk osborn backlog bilharziasis somewhat myron formatting hoyt copra gratify imperate hypocritical credulity moroccan first cry stockroom celesta alger beverly catholicism complementation aliquot dallas demagogue director albrecht elinor gasify broken photon wilhelm dinnerware debugger monkeyflower bose assemble pugh adkins rightward diction couturier iv sketch coercible tercel practicable carouse sprain coconut blister baptiste algol tasteful witch octane cadet canonic stalwart antithetic acidulous you ' re noah judicial flew misty assessor bassinet intellect dispensable labrador holly cove spitfire edmonton delphinium extent wrongful broadside sideway bandstand memorial sail caret crutch",spam
subject: get back to me please impositions sturdiness handsomest relativism grayest abate days hideousness solidifying jealous bases demand porter bit chess african interfaced variables canvass refueled circled punctually racking hellman chopping edmonton navigator ozark legacies affectingly rowland bolivia ballistics - - phone : 659 - 661 - 2699 mobile : 740 - 897 - 8873 email : fathomingcushions surnet . cl,spam
"subject: re : hpl discrepancy hey clem can you help us out with this one ? what are the volumes and deal tickets in question for those two days and what is the location ? we delivered to you at centana and enerfin . didn ' t we have that famous hpl / tetco oba already set up to handle the small volumes that are leftover after our deliveries to you ? please let us know thanks ! jackie young 12 / 14 / 2000 08 : 59 am to : victor lamadrid / hou / ect ect cc : subject : re : hpl discrepancy victor , i didn ' t know that this was you ! i just snapped at the name . what ' s up ? here ' s the deal . enerfin has changed the oba ' s effective date again . it now is not effective until 12 / 2000 . clem says that it ' s okay but we have to go back and change up previous months and have the oba removed and show the effective date for 12 / 2000 . clem is the point person on this . if need be , come on down and we ' ll talk . bye enron north america corp . from : victor lamadrid 12 / 13 / 2000 05 : 39 pm to : meredith mitchell / hou / ect ect , cynthia franklin / corp / enron enron , jackie young / hou / ect ect , daren j farmer / hou / ect ect cc : subject : re : hpl discrepancy is this enerfin gas we delivered ? what are the deal numbers in sitara and how much volume are we talking about ? darren , isn ' t there an oba set up in enerfin that can handle small volumes ? thanks from : meredith mitchell 12 / 12 / 2000 08 : 34 am to : victor lamadrid / hou / ect ect cc : subject : hpl discrepancy victor , what ' s your opinion on this ? can we go back and add days to prior month deals ? do we use the same price ? if we do decide to do this , we will need to get tetco to agree to do a retro for those days as well . jackie young 12 / 11 / 2000 03 : 53 pm to : cynthia franklin / corp / enron enron , meredith mitchell / hou / ect ect cc : daren j farmer / hou / ect ect subject : 10 / 2000 - days 6 and 19 ( 98 - 0439 ) the above referenced days have been placed on strangers gas due to ( i guess ) the meter not being turned off in time . the day prior to each of these days that are assessed to strangers gas , the only active k is the hpl 216 . can these deals be rolled to cover these couple of days ? thanks - jackie - 3 - 9497",ham
"subject: cdnow order confirmation dear daren , thank you for shopping at cdnow . this email is to confirm your order number 21424229 . to check the status of this order or to make any changes , click or copy / paste this link into your web browser : http : / / cdnow . com / myorder / otid = 21424229 you can also access your order history directly from our home page . you have ordered the following item : fats domino : 50 greatest hits ( cd ) this will ship via u . s . postal service . the shipping address for this order is : daren farmer 5519 clarkston ln spring , tx 77379 your order total is $ 28 . 98 . please do not reply to this email . if you have questions about your order that are not addressed in your online order history , please visit our contact cdnow page using this link : http : / / cdnow . com / service this order is worth 270 fast forward rewards ( tm ) program points . these "" points pending "" will appear in your membership summary as "" points earned "" after your order has shipped . thanks again for shopping at cdnow . sincerely , cdnow customer service never miss a beat . cdnow , inc . http : / / cdnow . com aol keyword : cdnow 1757978",ham
subject: hl & p january 2000 attached are the january numbers .,ham
"subject: welcome to aol instant messenger ! welcome to the aol instant messenger ( sm ) service ! thank you for confirming your free aol instant messenger account . we ' re glad that you ' ve joined the fastest - growing internet online community in the world . start using the aim ( sm ) service today ! with the aim service you are able to : * communicate instantly - - it ' s fast , easy , fun and free ! * create your own buddy list ( r ) feature - - see when your friends and family are online . * meet new friends in our chat rooms or by searching our member directory . * follow your stocks and news headlines , exchange files and images and much , much more . check out our web site ! our web site is designed to help you get started with the aim service immediately and it provides more details on how the aim service can work for you . go to ( aim . aol . com / redirects / aimemail / aimhome . html ) to learn about topics such as : * getting started * finding buddies * setting up your buddy list feature * privacy settings * joining aim chat rooms * answers to frequently asked questions - - faqs * accessing the aim service from anywhere - - quick buddy welcome to the aol instant messenger community . see you online !",ham
"subject: re : meter # 6009 - lundell ranch c / p - gato creek fyi from : robert cotten ect 11 / 17 / 2000 10 : 56 am to : vance l taylor / hou / ect ect cc : pat clynes / corp / enron enron , o ' neal d winfree / hou / ect ect subject : meter # 6009 - lundell ranch c / p - gato creek vance , it appears the actual volumes have been significantly higher than nominations at the subject meter the past several months . the following represents activity during the months of june through september : gas month total nom mmbtu total actual mmbtu 06 / 2000 19 , 680 116 , 040 07 / 2000 19 , 933 128 , 755 08 / 2000 19 , 530 136 , 845 09 / 2000 18 , 540 159 , 935 deal # 135708 , calpine natural gas company , is the only activity at this meter . should we adjust the nomination to more closely resemble the actual volume ? please advise . thanks . bob",ham
"subject: join the thousands who are now sp m - free forget spam blockers ! get smart spam control that always delivers the email you want ! finally , we discovered the ultimate solution that is guaranteed to stop all spam without losing any of your important email ! this revolutionary advanced technology also protects you 100 % against all email - borne viruses - both known and unknown . we didn ' t beleive it either until we actually tried it . so you be the judge and see for yourself . click here and learn more you owe it to yourself to try this program , and forward this email to all of your friends who hate spam or as many people as possible . we are strongly against sending unsolicited emails to those who do not wish to receive our special mailings . you have opted in to one or more of our affiliate sites requesting to be notified of any special offers we may run from time to time . we also have attained the services of an independent 3 rd party to overlook list management and removal services . this is not unsolicited email . if you do not wish to receive further mailings , please click here to be removed from the list . please accept our apologies if you have been sent this email in error . we honor all removal requests market re - search 8721 santa monica boulevard # 1105 los angeles , ca 90069 - 4507 eliot banks spectrophotometer juicy annoy orlando seville squeegee secular dull gorilla whatley carib aqua aseptic videotape opaque foley loretta frosty squirt eigenvalue apportion bat fence strategy abbot cholinesterase coralberry thieving bookbind flat magi emphatic carnage clung kaolin incurring pinafore hygiene crystallographer jitterbug aeronautic farmhouse",spam
subject: catv meaty cretin whirligig lorelei baptismal oscillate beaver brenda staunton heresy maroon rio coventry sexual crummy transalpine acme loose prison cranky cobra guile edgy stephanie premature tutu cia satire alia animadversion hire simplicial auric digression sunbonnet hurtle angstrom cap probabilist sanicle doublet industrial bootlegger illusive embarrass reek neuroanatomy suspend cartesian atlantic handel adobe photoshop cs 8 . 0 - $ 80 quark express 6 . 0 - $ 60 norton antivirus professional 2004 - $ 15 more titles available software on the net grab your copy no schroedinger donate stack corralled bowman compulsory chock catcall physiotherapist neglecter pacifism embark slaughterhouse,spam
"subject: lst rev may 2000 hpl nom fyi - - - - - - - - - - - - - - - - - - - - - - forwarded by susan d trevino / hou / ect on 05 / 15 / 2000 09 : 45 am - - - - - - - - - - - - - - - - - - - - - - - - - - - bob withers on 05 / 15 / 2000 09 : 45 : 41 am to : "" susan trevino ( e - mail ) "" cc : stretch brennan , knox westmoreland , kevin mclarney , "" taylor vance ( e - mail ) "" subject : lst rev may 2000 hpl nom this is a revised josey ranch nomination for the month of may 2000 . the hpl nomination volume to be effective 5 / 16 / 2000 is : 10 , 100 mmbtu / day for kcs resources = = > decrease 400 / d 2 , 000 mmbtu / day for texaco = = > increase 400 / d 12 , 100 mmbtu / day total ( no "" net "" change ) ( assumed btu factor of 1 . 076 14 . 65 dry ) if you need additional information , kcs ' field contact is stretch brennan in victoria : 512 / 576 - 1005 . bob withers > < kcs energy , 5555 san felipe , suite 1200 houston , tx 77056 voice mail / page 713 - 964 - 9434",ham
"subject: panenergy 9 / 00 i finally heard back from duke regarding sept 2000 . they agree with our spreadsheet , so i need a demand fee to adjust the price in sitara . deal 157288 - demand fee of ( $ 8 , 745 . 69 ) thanks , megan",ham
